key,slus,sles
Miss.Cooped.extra1,0x1d002ac,0x1ce452c
Miss.Cooped.extra2,0x1d002b0,0x1ce4530
Miss.Cooped.extra3,0x1d002b4,0x1ce456c
Miss.Cooped.extra4,0x1d002bc,0x1ce4574
Miss.Cooped.extra5,0x1d002c4,0x1ce4578
Miss.Cooped.extra6,0x1d002d0,0x1ce457c
Miss.CountSheep.brief,0x1d008cc,0x1ce4878
Miss.CountSheep.game1,0x1cff220,0x1ce6828
Miss.CountSheep.game10,0x1cff0f0,0x1ce6f1c
Miss.CountSheep.game11,0x1cff0f8,0x1ce6f20
Miss.CountSheep.game12,0x1cff108,0x1ce6f24
Miss.CountSheep.game13,0x1cff10c,0x1ce6f28
Miss.CountSheep.game14,0x1cff110,0x1ce6f2c
Miss.CountSheep.game15,0x1cff118,0x1ce6f48
Miss.CountSheep.game16,0x1cff11c,0x1ce6f58
Miss.CountSheep.game17,0x1cff120,0x1ce6f60
Miss.CountSheep.game2,0x1cff224,0x1ce682c
Miss.CountSheep.game20,0x1cff130,0x1ce6f68
Miss.CountSheep.game21,0x1cff134,0x1ce6f70
Miss.CountSheep.game22,0x1cff138,0x1ce704c
Miss.CountSheep.game23,0x1cff13c,0x1ce7050
Miss.CountSheep.game24,0x1cff140,0x1ce7054
Miss.CountSheep.game25,0x1cff148,0x1ce7058
Miss.CountSheep.game26,0x1cff14c,0x1ce705c
Miss.CountSheep.game27,0x1cff158,0x1ce7068
Miss.CountSheep.game3,0x1cff228,0x1ce6830
Miss.CountSheep.game4,0x1cff22c,0x1ce6848
Miss.CountSheep.game5,0x1cff230,0x1ce684c
Miss.CountSheep.game6,0x1cff238,0x1ce686c
Miss.CountSheep.game7,0x1cff240,0x1ce6884
Miss.CountSheep.game8,0x1cff258,0x1ce6888
Miss.CountSheep.game9,0x1cff25c,0x1ce6890
Miss.CountSheep.hint1,0x1cfce90,0x1ce4640
Miss.CountSheep.hint2,0x1cfce94,0x1ce466c
Miss.CountSheep.hint3,0x1cfce9c,0x1ce4670
Miss.CountSheep.hint4,0x1cfcea0,0x1ce4674
Miss.CountSheep.success,0x1cfe990,0x1ce4520
Miss.CountSheep.success2,0x1cfd49c,0x1ce5a48
Miss.Crate.brief,0x1cfed88,0x1ce4478
Miss.CrateNEW.game1,0x1cfbd74,0x1ce3bb8
Miss.CrateNEW.game2,0x1cfbd78,0x1ce3bbc
Miss.Crocketeer.Health1,0x1d007d8,0x1ce6530
Miss.Crocketeer.Health2,0x1d007dc,0x1ce653c
Miss.Crocketeer.Nice,0x1cfde88,0x1ce5e4c
Miss.Crocketeer.Nice2,0x1cfe41c,0x1ce677c
Miss.Crocketeer.Start,0x1d000dc,0x1ce43a4
Miss.Crocketeer.Warning,0x1d009dc,0x1ce39d4
Miss.Crocketeer.brief,0x1cfcb8c,0x1ce7098
Miss.Crop.brief,0x1cfdce0,0x1ce4b40
Miss.Crop.fail,0x1d00560,0x1ce3d5c
Miss.Crop.fail2,0x1d005f8,0x1ce7778
Miss.Crop.game1,0x1d01234,0x1ce3978
Miss.Crop.game2,0x1d01258,0x1ce3980
Miss.Crop.game3,0x1d0125c,0x1ce3994
Miss.Crop.game4,0x1d01260,0x1ce399c
Miss.Crop.game5,0x1d01268,0x1ce39a8
Miss.Crop.game6,0x1d0126c,0x1ce39e8
Miss.Crop.game7,0x1d01270,0x1ce3a18
Miss.Crop.success,0x1d00640,0x1ce54c8
Miss.Crust.brief,0x1d00a88,0x1ce4760
Miss.Dday.brief,0x1d00ccc,0x1ce55a8
Miss.Dday.extra1,0x1cfe7a0,0x1ce3e70
Miss.Dday.extra2,0x1cfe7a4,0x1ce3e78
Miss.Dday.extra3,0x1cfe7ac,0x1ce3e7c
Miss.Dday.extra4,0x1cfe7b0,0x1ce3e80
Miss.Dday.extra5,0x1cfe7b8,0x1ce3e88
Miss.Dday.extra6,0x1cfe7cc,0x1ce3e8c
Miss.Dday.extra7,0x1cfe7d0,0x1ce3e90
Miss.Falling.Boom,0x1cfd7e4,0x1ce6618
Miss.Falling.CrateCollected,0x1cfebd0,0x1ce4444
Miss.Falling.FailureDraw,0x1cfcb4c,0x1ce7564
Miss.Falling.FailureLose,0x1cfd948,0x1ce72f8
Miss.Falling.HelpText1,0x1cfc8bc,0x1ce78b8
Miss.Falling.HelpText2,0x1cfc8c4,0x1ce78bc
Miss.Falling.NewIntro1,0x1cfddf4,0x1ce5f14
Miss.Falling.NewIntro2,0x1cfddf8,0x1ce5f18
Miss.Falling.NewIntro3,0x1cfddfc,0x1ce5f1c
Miss.Falling.Start,0x1cfd724,0x1ce7450
Miss.Falling.Success,0x1cffa0c,0x1ce58c0
Miss.Falling.TakeOutEnemy,0x1d0035c,0x1ce5274
Miss.Falling.brief,0x1cff71c,0x1ce543c
Miss.Funfair.brief,0x1cfb950,0x1ce43c8
Miss.Funfair.game1,0x1cff260,0x1ce3cb0
Miss.Funfair.game10,0x1cff4f0,0x1ce56d0
Miss.Funfair.game11,0x1cff4f4,0x1ce56dc
Miss.Funfair.game12,0x1cff4f8,0x1ce56e0
Miss.Funfair.game13,0x1cff4fc,0x1ce56e4
Miss.Funfair.game14,0x1cff510,0x1ce56e8
Miss.Funfair.game2,0x1cff26c,0x1ce3cb4
Miss.Funfair.game3,0x1cff27c,0x1ce3cb8
Miss.Funfair.game4,0x1cff28c,0x1ce3cbc
Miss.Funfair.game5,0x1cff294,0x1ce3cc4
Miss.Funfair.game6,0x1cff298,0x1ce3cd0
Miss.Funfair.game7,0x1cff2a8,0x1ce3cd4
Miss.Funfair.game8,0x1cff2ac,0x1ce3cd8
Miss.Funfair.game9,0x1cff2b0,0x1ce3cdc
Miss.Generic.Hint1,0x1cff9f8,0x1ce414c
Miss.Generic.Hint2,0x1cffa08,0x1ce415c
Miss.Generic.Hint3,0x1cffa10,0x1ce4160
Miss.Generic.Hint4,0x1cffa14,0x1ce4168
Miss.Generic.Hint5,0x1cffa18,0x1ce416c
Miss.Generic.Hint6,0x1cffa1c,0x1ce41a0
Miss.Generic.Hint7,0x1cffa24,0x1ce41a8
Miss.Generic.Hint8,0x1cffa28,0x1ce41c0
Miss.Generic.Lose1,0x1cff874,0x1ce58c8
Miss.Generic.Lose2,0x1cff878,0x1ce58d0
Miss.Generic.Lose3,0x1cff87c,0x1ce58d4
Miss.Generic.Lose4,0x1cff888,0x1ce58dc
Miss.Generic.Lose5,0x1cff88c,0x1ce58ec
Miss.Generic.Win1,0x1d00e74,0x1ce77a4
Miss.Generic.Win2,0x1d00e78,0x1ce77a8
Miss.Generic.Win3,0x1d00e7c,0x1ce77ac
Miss.Generic.Win4,0x1d00e98,0x1ce77d0
Miss.Generic.Win5,0x1d00ea4,0x1ce77d4
Miss.Grave.brief,0x1d00b08,0x1ce4768
Miss.Grave.game0,0x1cfcbb4,0x1ce3c90
Miss.Grave.game1,0x1cfcbb8,0x1ce3c94
Miss.Grave.game10,0x1d013f0,0x1ce5654
Miss.Grave.game11,0x1d013f4,0x1ce5658
Miss.Grave.game12,0x1d013f8,0x1ce565c
Miss.Grave.game13,0x1d013fc,0x1ce5664
Miss.Grave.game14,0x1d01428,0x1ce5668
Miss.Grave.game15,0x1d01430,0x1ce5670
Miss.Grave.game16,0x1d01438,0x1ce567c
Miss.Grave.game17,0x1d01440,0x1ce5680
Miss.Grave.game18,0x1d0144c,0x1ce5698
Miss.Grave.game19,0x1d01450,0x1ce56a8
Miss.Grave.game2,0x1cfcbbc,0x1ce3c98
Miss.Grave.game20,0x1d0145c,0x1ce5704
Miss.Grave.game21,0x1d01464,0x1ce5708
Miss.Grave.game3,0x1cfcbd4,0x1ce3ca0
Miss.Grave.game4,0x1cfcbdc,0x1ce3cec
Miss.Grave.game5,0x1cfcbe0,0x1ce3cf0
Miss.Grave.game6,0x1cfcbe4,0x1ce3cf8
Miss.Grave.game7,0x1cfcbe8,0x1ce3cfc
Miss.Grave.game8,0x1cfcbec,0x1ce3d08
Miss.Grave.game9,0x1cfcbf0,0x1ce3d0c
Miss.Helter.brief,0x1d01308,0x1ce412c
Miss.Helter.game1,0x1cfbd34,0x1ce63d8
Miss.Helter.game10,0x1cfd2dc,0x1ce69bc
Miss.Helter.game11,0x1cfd2f0,0x1ce69c0
Miss.Helter.game12,0x1cfd2f8,0x1ce69c8
Miss.Helter.game13,0x1cfd2fc,0x1ce6a04
Miss.Helter.game14,0x1cfd300,0x1ce6a14
Miss.Helter.game2,0x1cfbd38,0x1ce63dc
Miss.Helter.game3,0x1cfbd48,0x1ce63e0
Miss.Helter.game4,0x1cfbd50,0x1ce63f0
Miss.Helter.game5,0x1cfbd58,0x1ce6408
Miss.Helter.game6,0x1cfbd6c,0x1ce6444
Miss.Helter.game7,0x1cfbd5c,0x1ce640c
Miss.Helter.game8,0x1cfbd60,0x1ce6410
Miss.Helter.game9,0x1cfbd64,0x1ce641c
Miss.Hide.NEW.game5,0x1cfcf4c,0x1ce6ca4
Miss.Hide.NEW.game6,0x1cfcf50,0x1ce6cac
Miss.HideNEW.game1,0x1cfe9b4,0x1ce6ad8
Miss.HideNEW.game2,0x1cfe9b8,0x1ce6ae0
Miss.HideNEW.game3,0x1cfe9bc,0x1ce6ae4
Miss.Highstakes.brief,0x1d00a10,0x1ce7310
Miss.Holiday.airstrike1,0x1cfcdb4,0x1ce696c
Miss.Holiday.airstrike2,0x1cfcdb8,0x1ce6970
Miss.Holiday.brief,0x1cfd898,0x1ce6b14
Miss.Holiday.died,0x1cfed2c,0x1ce4bc0
Miss.Holiday.game1,0x1cffbf4,0x1ce7568
Miss.Holiday.game2,0x1cffbf8,0x1ce7574
Miss.Holiday.game3,0x1cffbfc,0x1ce7578
Miss.Holiday.game4,0x1cffc00,0x1ce757c
Miss.Holiday.mines1,0x1cfbf74,0x1ce4a1c
Miss.Holiday.mines10,0x1cff6bc,0x1ce5d40
Miss.Holiday.mines11,0x1cff6c8,0x1ce5d48
Miss.Holiday.mines12,0x1cff6cc,0x1ce5d4c
Miss.Holiday.mines13,0x1cff6ec,0x1ce5d58
Miss.Holiday.mines14,0x1cff6dc,0x1ce5d50
Miss.Holiday.mines2,0x1cfbfa8,0x1ce4a78
Miss.Holiday.mines3,0x1cfbf7c,0x1ce4a60
Miss.Holiday.mines4,0x1cfbfa4,0x1ce4a5c
Miss.Holiday.mines5,0x1cfbf88,0x1ce4a2c
Miss.Holiday.mines6,0x1cfbfa0,0x1ce4a58
Miss.Holiday.mines7,0x1cfbf8c,0x1ce4a34
Miss.Holiday.mines8,0x1cfbf98,0x1ce4a38
Miss.Holiday.mines9,0x1cfbf9c,0x1ce4a48
Miss.Holiday.timeleft,0x1d008c8,0x1ce38a0
Miss.Holiday.welldone1,0x1cfe16c,0x1ce4b64
Miss.Holiday.welldone2,0x1cfe170,0x1ce4b7c
Miss.Hook.Airstrikes,0x1d002a4,0x1ce7720
Miss.Hook.Enemy3,0x1cff8fc,0x1ce6c0c
Miss.Hook.Enemy4,0x1cff910,0x1ce6c24
Miss.Hook.Enemy4B,0x1cfcdf8,0x1ce48d8
Miss.Hook.Enemy5,0x1cff91c,0x1ce6c90
Miss.Hook.Explosion,0x1cfb86c,0x1ce3fc8
Miss.Hook.ExtraText,0x1cfd698,0x1ce3d58
Miss.Hook.Failure,0x1cfe104,0x1ce4b4c
Miss.Hook.Reinforcements,0x1d0007c,0x1ce6c04
Miss.Hook.Remember,0x1cfd3fc,0x1ce4258
Miss.Hook.Remember2,0x1d0113c,0x1ce797c
Miss.Hook.Success,0x1cfe7a8,0x1ce6bd4
Miss.Hook.brief,0x1cff18c,0x1ce536c
Miss.Ice.Complete,0x1cfe09c,0x1ce40d8
Miss.Ice.Complete2,0x1cfbcb8,0x1ce59f8
Miss.Ice.Failure,0x1cfc158,0x1ce3c24
Miss.Ice.Help,0x1cfba30,0x1ce6ee8
Miss.Ice.Intro1,0x1cff674,0x1ce37a0
Miss.Ice.Intro2,0x1cff678,0x1ce37a8
Miss.Ice.Intro3,0x1cff68c,0x1ce37ac
Miss.Ice.Intro4,0x1cff694,0x1ce37b8
Miss.Ice.Intro5,0x1cff698,0x1ce37bc
Miss.Ice.Intro6,0x1cff69c,0x1ce37c0
Miss.Ice.Intro7,0x1cff6b4,0x1ce37ec
Miss.Ice.Intro8,0x1cff6a0,0x1ce37e0
Miss.Ice.OhNo,0x1cfff6c,0x1ce61c4
Miss.Ice.Sheep1,0x1cfbff4,0x1ce7184
Miss.Ice.Sheep2,0x1cfbffc,0x1ce7188
Miss.Ice.Sheep3,0x1cfc004,0x1ce718c
Miss.Ice.Sheep4,0x1cfc008,0x1ce7190
Miss.Ice.Sheep5,0x1cfc01c,0x1ce71a4
Miss.Ice.Sheep6,0x1cfc020,0x1ce71a8
Miss.Ice.Sheep7,0x1cfc024,0x1ce71ac
Miss.Ice.Warning,0x1cfc520,0x1ce7078
Miss.Ice.brief,0x1cfc9dc,0x1ce708c
Miss.Leek.brief,0x1cff124,0x1ce6f64
Miss.Leek.brief2,0x1d00978,0x1ce5a2c
Miss.Moon.brief,0x1d003b4,0x1ce6614
Miss.Mount.brief,0x1cfdf58,0x1ce779c
Miss.Movie.Brief1,0x1d000b4,0x1ce6cb4
Miss.MovieNEW.game2,0x1cfce74,0x1ce50e8
Miss.MovieNEW.game3,0x1cfce78,0x1ce50f0
Miss.MovieNEW.game4,0x1cfce7c,0x1ce50f4
Miss.NotPC.brief,0x1cfdc90,0x1ce47c8
Miss.NotPC.egg1,0x1cfc49c,0x1ce3c34
Miss.NotPC.egg2,0x1cfc4a0,0x1ce3c38
Miss.NotPC.egg3,0x1cfc4a4,0x1ce3c3c
Miss.NotPC.egg4,0x1cfc4a8,0x1ce3c5c
Miss.NotPC.egg5,0x1cfc4ac,0x1ce3c68
Miss.NotPC.egg6,0x1cfc4b4,0x1ce3c6c
Miss.NotPC.egg7,0x1cfc4c0,0x1ce3c70
Miss.NotPC.egg8,0x1cfc4c8,0x1ce3c74
Miss.NotPC.fail,0x1cfc428,0x1ce4868
Miss.NotPC.game1,0x1cfe8fc,0x1ce6248
Miss.NotPC.game10,0x1cfe430,0x1ce4130
Miss.NotPC.game11,0x1cfe434,0x1ce41e8
Miss.NotPC.game2,0x1cfe910,0x1ce624c
Miss.NotPC.game3,0x1cfe918,0x1ce6258
Miss.NotPC.game4,0x1cfe91c,0x1ce625c
Miss.NotPC.game5,0x1cfe92c,0x1ce6264
Miss.NotPC.game6,0x1cfe930,0x1ce6268
Miss.NotPC.game7,0x1cfe93c,0x1ce626c
Miss.NotPC.game8,0x1cfe940,0x1ce6270
Miss.NotPC.game9,0x1cfe944,0x1ce6274
Miss.NotPC.success,0x1cff340,0x1ce4bc4
Miss.Pack.NEW.game1,0x1d00b5c,0x1ce6d54
Miss.Pack.NEW.game2,0x1d00b60,0x1ce6d58
Miss.Pack.NEW.game3,0x1d00b68,0x1ce6d5c
Miss.Pack.brief,0x1cfdd14,0x1ce6dcc
Miss.Pegasus.brief,0x1cfe348,0x1ce3950
Miss.Pegasus.brief1,0x1cffef4,0x1ce546c
Miss.Pegasus.brief2,0x1cffef8,0x1ce5474
Miss.Pegasus.brief3,0x1cfff18,0x1ce5488
Miss.Pegasus.brief4,0x1cfff1c,0x1ce548c
Miss.Pegasus.brief5,0x1cfff24,0x1ce5494
Miss.Pegasus.brief6,0x1cfff28,0x1ce5498
Miss.Pegasus.brief7,0x1cfff2c,0x1ce549c
Miss.Pegasus.brief8,0x1cfff30,0x1ce54a0
Miss.Pegasus.brief9,0x1cfff68,0x1ce54a8
Miss.Pegasus.gameex1,0x1cff15c,0x1ce450c
Miss.Pegasus.gameex2,0x1cff164,0x1ce4514
Miss.Plaice.Blur,0x1d004d4,0x1ce5584
Miss.Plaice.Blur2,0x1cfed24,0x1ce59c8
Miss.Plaice.Blur3,0x1cfed28,0x1ce59cc
Miss.Plaice.Cant,0x1cff690,0x1ce4738
Miss.Plaice.Earthquake,0x1cfbe58,0x1ce6034
Miss.Plaice.Failure,0x1d00188,0x1ce5558
Miss.Plaice.Find,0x1cff010,0x1ce7768
Miss.Plaice.FindAWay,0x1cfecd4,0x1ce4234
Miss.Plaice.Flare,0x1cffb84,0x1ce68cc
Miss.Plaice.InTheShark,0x1cffd60,0x1ce646c
Miss.Plaice.Lighthouse,0x1cfcacc,0x1ce5094
Miss.Plaice.Missed,0x1d01414,0x1ce4bf8
Miss.Plaice.Now,0x1d0130c,0x1ce4bb4
Miss.Plaice.Quake,0x1cff2f4,0x1ce5328
Miss.Plaice.Secret,0x1cfe5d0,0x1ce4604
Miss.Plaice.Success,0x1cfc780,0x1ce5ea0
Miss.Plaice.Success2,0x1d006c8,0x1ce468c
Miss.Plaice.ThisIsland,0x1cff334,0x1ce4220
Miss.Plaice.ThisIsland2,0x1cfb858,0x1ce3958
Miss.Plaice.Victory,0x1cfcd18,0x1ce4390
Miss.Plaice.brief,0x1cfe958,0x1ce73c8
Miss.Rum.brief,0x1cfc4e8,0x1ce45f4
Miss.Schools.Brief1,0x1cff5f0,0x1ce73d4
Miss.Schools.Brief2,0x1cff5f4,0x1ce73d8
Miss.Schools.Brief3,0x1cff5f8,0x1ce73e0
Miss.Schools.Brief4,0x1cff5fc,0x1ce73e4
Miss.Schools.Brief5,0x1cff608,0x1ce73f0
Miss.Schools.Brief6,0x1cff60c,0x1ce73f8
Miss.Schools.Brief7,0x1cff610,0x1ce73fc
Miss.Schools.But,0x1cff408,0x1ce4050
Miss.Schools.Captain,0x1cfbf68,0x1ce78cc
Miss.Schools.ChinUp,0x1cfeafc,0x1ce6f3c
Miss.Schools.Egg,0x1cffc64,0x1ce486c
Miss.Schools.OhNo,0x1cfeeec,0x1ce45dc
Miss.Schools.Taking,0x1d00050,0x1ce3b24
Miss.Schools.Yes,0x1cfee54,0x1ce54cc
Miss.Schools.brief,0x1d00d94,0x1ce7748
Miss.Showdown.CrateCollected,0x1cfce98,0x1ce5904
Miss.Showdown.EasterEgg,0x1d00514,0x1ce5000
Miss.Showdown.Failed,0x1d01124,0x1ce3948
Miss.Showdown.FailureNEW,0x1cff628,0x1ce740c
Miss.Showdown.Guard,0x1cfe338,0x1ce4818
Miss.Showdown.Here,0x1cfe3a8,0x1ce4bb0
Miss.Showdown.Here2,0x1cfbc38,0x1ce57e8
Miss.Showdown.Here3,0x1cfbc50,0x1ce57f0
Miss.Showdown.Here4,0x1cfbc58,0x1ce5804
Miss.Showdown.Start,0x1cff008,0x1ce38e0
Miss.Showdown.Success,0x1d00588,0x1ce5004
Miss.Showdown.brief,0x1cffcd8,0x1ce603c
Miss.Space.brief,0x1cfe394,0x1ce3a20
Miss.Space.brief2,0x1cfbc78,0x1ce5378
Miss.Space.extra4,0x1cfdb24,0x1ce5c34
Miss.SpaceNEW.game1,0x1cff034,0x1ce6358
Miss.SpaceNEW.game2,0x1cff048,0x1ce635c
Miss.SpaceNEW.game3,0x1cff04c,0x1ce6360
Miss.SpaceNEW.game4,0x1cff050,0x1ce6368
Miss.SpaceNEW.game5,0x1cff054,0x1ce636c
Miss.SpaceNEW.game6,0x1cff058,0x1ce6384
Miss.Steps.brief,0x1d00e50,0x1ce3b30
Miss.Timbers.brief,0x1cfefd0,0x1ce5b08
Miss.Timbers.game1,0x1cffc38,0x1ce7598
Miss.Timbers.game10,0x1cfc138,0x1ce5e70
Miss.Timbers.game11,0x1cfc140,0x1ce5e78
Miss.Timbers.game12,0x1cfc144,0x1ce5e7c
Miss.Timbers.game13,0x1cfc148,0x1ce5e88
Miss.Timbers.game14,0x1cfc14c,0x1ce5e8c
Miss.Timbers.game15,0x1cfc15c,0x1ce5e90
Miss.Timbers.game16,0x1cfc160,0x1ce5e94
Miss.Timbers.game2,0x1cffc40,0x1ce75a0
Miss.Timbers.game3,0x1cffc48,0x1ce75ac
Miss.Timbers.game4,0x1cffc58,0x1ce75b0
Miss.Timbers.game5,0x1cffc60,0x1ce75b4
Miss.Timbers.game6,0x1cffc68,0x1ce75b8
Miss.Timbers.game7,0x1cffc6c,0x1ce75bc
Miss.Timbers.game8,0x1cffc70,0x1ce75c0
Miss.Timbers.game9,0x1cffc74,0x1ce75c8
Miss.TreeVillage.brief,0x1cff320,0x1ce3bec
Miss.TreeVillage.fail,0x1cff860,0x1ce5594
Miss.TreeVillage.game1,0x1cfc878,0x1ce6134
Miss.TreeVillage.game10,0x1cfe950,0x1ce4044
Miss.TreeVillage.game11,0x1cfe954,0x1ce4048
Miss.TreeVillage.game2,0x1cfc884,0x1ce6138
Miss.TreeVillage.game3,0x1cfc888,0x1ce6144
Miss.TreeVillage.game4,0x1cfc894,0x1ce6148
Miss.TreeVillage.game5,0x1cfc89c,0x1ce615c
Miss.TreeVillage.game6,0x1cfc8a0,0x1ce6160
Miss.TreeVillage.game7,0x1cfc8a4,0x1ce6190
Miss.TreeVillage.game8,0x1cfc8a8,0x1ce6194
Miss.TreeVillage.game9,0x1cfc8ac,0x1ce6198
Miss.TreeVillage.success,0x1cff620,0x1ce41fc
Miss.TreeVillage.success2,0x1d01278,0x1ce674c
Miss.Trial.Boom1,0x1cfdab4,0x1ce7308
Miss.Trial.Boom2,0x1cfdac8,0x1ce730c
Miss.Trial.Dead1,0x1cfdf3c,0x1ce3df4
Miss.Trial.Dead2,0x1cfdf44,0x1ce3dfc
Miss.Trial.Dont,0x1cfd2ac,0x1ce40e0
Miss.Trial.Dont2,0x1cfe48c,0x1ce4c98
Miss.Trial.Finished,0x1cff1e8,0x1ce3914
Miss.Trial.GetReady,0x1d00594,0x1ce61d8
Miss.Trial.GetReady2,0x1cfd7c4,0x1ce3b28
Miss.Trial.IThink,0x1cfee60,0x1ce4ba4
Miss.Trial.IThink2,0x1cfc4d8,0x1ce3af8
Miss.Trial.OhNo,0x1d00e6c,0x1ce5d8c
Miss.Trial.Start,0x1d00dcc,0x1ce4584
Miss.Trial.Start2,0x1cfed60,0x1ce6e5c
Miss.Trial.Steps,0x1cfff50,0x1ce7a1c
Miss.Trial.brief,0x1cfda28,0x1ce5ffc
Miss.balloon.extra1,0x1cff634,0x1ce43cc
Miss.balloon.extra2,0x1cff638,0x1ce43d0
Miss.balloon.extra3,0x1cff650,0x1ce43d4
Miss.balloon.extra4,0x1cff658,0x1ce43d8
Miss.balloon.extra5,0x1cff660,0x1ce43ec
Miss.balloon.extra6,0x1cff664,0x1ce43f4
Miss.balloon.extra7,0x1cff668,0x1ce43f8
Miss.balloon.extra8,0x1cff66c,0x1ce43fc
Miss.bean.extra1,0x1cfc310,0x1ce5b88
Miss.bean.extra2,0x1cfc318,0x1ce5b8c
Miss.bean.extra3,0x1cfc31c,0x1ce5b98
Miss.bean.extra4,0x1cfc324,0x1ce5bb8
Miss.bean.extra5,0x1cfc32c,0x1ce5bbc
Miss.bean.extra6,0x1cfc36c,0x1ce5bd8
Miss.count1,0x1cfdd74,0x1ce61e4
Miss.count10,0x1cfe7e0,0x1ce6a60
Miss.count2,0x1cfdd78,0x1ce61e8
Miss.count3,0x1cfdd7c,0x1ce6218
Miss.count4,0x1cfdd88,0x1ce6228
Miss.count5,0x1cfdd8c,0x1ce6234
Miss.count6,0x1cfdd98,0x1ce6238
Miss.count7,0x1cfdd9c,0x1ce6328
Miss.count8,0x1cfdda4,0x1ce632c
Miss.count9,0x1cfdda8,0x1ce6330
Miss.crust.extra1,0x1cfd074,0x1ce4518
Miss.crust.extra1a,0x1cfd2d4,0x1ce5038
Miss.crust.extra2,0x1cfd078,0x1ce4524
Miss.crust.extra3,0x1cfd084,0x1ce4528
Miss.generic.fail,0x1cfd7b8,0x1ce4600
Miss.generic.success,0x1cff540,0x1ce4c3c
Miss.leek.extra1,0x1cfea34,0x1ce37c4
Miss.leek.extra2,0x1cfea38,0x1ce37c8
Miss.leek.extra3,0x1cfea3c,0x1ce37cc
Miss.leek.extra4,0x1cfea4c,0x1ce37d0
Miss.leek.extra5,0x1cfea50,0x1ce37d4
Miss.leek.extra6,0x1cfea58,0x1ce37d8
Miss.rum.extra1,0x1cfc4cc,0x1ce6388
Miss.rum.extra2,0x1cfc4d0,0x1ce63ac
Miss.rum.extra3,0x1cfc4d4,0x1ce63b4
Miss.rum.extra4,0x1cfc4dc,0x1ce63c0
Miss.rum.extra5,0x1cfc4e0,0x1ce63c4
Miss.rum.extra6,0x1cfc4e4,0x1ce63c8
Miss.rum.extra7,0x1cfc4ec,0x1ce63cc
Miss.space.extra1,0x1cfc6b4,0x1ce5774
Miss.space.extra2,0x1cfc6b8,0x1ce5778
Miss.space.extra3,0x1cfc6d0,0x1ce577c
MissAnt.game1,0x1cfd2e0,0x1ce6b48
MissAnt.game2,0x1cfd2e4,0x1ce6b60
MissAnt.game3,0x1cfd2e8,0x1ce6b68
MissAnt.game4,0x1cfd2ec,0x1ce6b80
MissClean.game1,0x1cfc774,0x1ce5070
MissClean.game2,0x1cfc778,0x1ce5074
MissClean.game3,0x1cfc784,0x1ce5078
MissClean.game4,0x1cfc788,0x1ce507c
MissClean.game5,0x1cfc78c,0x1ce5088
MissClean.game6,0x1cfc794,0x1ce508c
MissCollide.game1,0x1cfce34,0x1ce4914
MissCollide.game2,0x1cfce38,0x1ce4920
MissCollide.game3,0x1cfce54,0x1ce4928
MissCollide.game4,0x1cfce58,0x1ce495c
MissCollide.game5,0x1cfce5c,0x1ce4960
MissCollide.game6,0x1cfce6c,0x1ce4974
MissCrate.game1,0x1cffcb4,0x1ce3f64
MissCrate.game2,0x1cffccc,0x1ce3f68
MissCrate.game3,0x1cffcd0,0x1ce3f6c
MissCrate.game4,0x1cffcd4,0x1ce3f7c
MissCrate.game5,0x1cffcdc,0x1ce3f84
MissCrate.game6,0x1cffce0,0x1ce3f8c
MissCrate.game7,0x1cffce4,0x1ce3f94
MissMount.game1,0x1d013b4,0x1ce4bf0
MissMovie.game1,0x1cfc9b8,0x1ce4f88
MissMovie.game2,0x1cfc9bc,0x1ce4fcc
MissMovie.game3,0x1cfc9c8,0x1ce4fd4
MissMovieC.game1,0x1cfcbfc,0x1ce7104
MissMovieC.game2,0x1cfcc0c,0x1ce7108
MissMovieC.game3,0x1cfcc10,0x1ce710c
MissMovieC.game4,0x1cfcc14,0x1ce7110
MissMovieC.game5,0x1cfcc18,0x1ce7118
MissMovieC.game6,0x1cfcc1c,0x1ce711c
MissMovieEnd.game1,0x1d01038,0x1ce387c
MissMovieEnd.game2,0x1d0105c,0x1ce3888
MissMovieEnd.game3,0x1d01060,0x1ce3890
MissMovieL.game1,0x1d00274,0x1ce3eec
MissMovieL.game2,0x1d0029c,0x1ce3f04
MissMovieL.game3,0x1d002a8,0x1ce3f08
MissMovieProb.game1,0x1d00234,0x1ce6dac
MissPack.game1,0x1cfeb00,0x1ce62bc
MissPack.game2,0x1cfeb08,0x1ce62c0
MissPack.game3,0x1cfeb0c,0x1ce62d0
MissPack.game4,0x1cfeb14,0x1ce62d8
MissRetry,0x1cfd554,0x1ce3a58
MissSteps.game1,0x1cfcc74,0x1ce42a4
MissSteps.game2,0x1cfcc78,0x1ce42ac
MissSteps.game3,0x1cfcc7c,0x1ce42b0
MissSteps.game4,0x1cfcc80,0x1ce42bc
MissSteps.game5,0x1cfcc88,0x1ce42c8
MissionRetries,0x1cfcb08,0x1ce4a8c
Net.ConnectionStatus,0x1cfd440,0x1ce77bc
Net.ServerIP,0x1cfe470,0x1ce3840
Net.ServerPort,0x1cff4c0,0x1ce59c0
Network.Indicator.Duration,0x1d0016c,0x1ce3f58
Network.Indicator.FrameRate,0x1cfec0c,0x1ce7814
Network.Indicator.OffScreenPos,0x1cfd448,0x1ce4d8c
Network.Indicator.OnScreenPos,0x1cfd248,0x1ce78dc
Network.Indicator.Scale,0x1cffdc8,0x1ce46a4
Ninja.DetachVelocityMulti,0x1cfe714,0x1ce7004
