key,address
WXP_Abductee_Teleport,0xdee01c
WXP_AirstrikeArielA,0xde7ac4
WXP_AirstrikeBombExpls,0xde7858
WXP_AlienABD_GEffectRiseThin,0xdea2b8
WXP_AlienABD_G_EffectGlow,0xdeb820
WXP_AlienABD_G_EffectRises,0xdeaa94
WXP_AlienABD_G_GlowThin,0xde99b8
WXP_AlienBeamRisingStars,0xde8bdc
WXP_AlienBeamRootStars,0xde8ba0
WXP_AlienBeamup,0xded080
WXP_AlienBeamupMesh,0xdec4e0
WXP_AlienBeamup_Mainglow,0xde7860
WXP_AlienBeamup_RootGlow,0xde7d64
WXP_AlienWarpGate,0xdee4e8
WXP_Alien_ABD_Grnd_Effect,0xdecb98
WXP_AnchorsHigh,0xdec220
WXP_ArrowPoofColumn,0xde9f78
WXP_BMachExpBubbPlum,0xdecb34
WXP_BMachine_ExpirePlume,0xde7fd8
WXP_BMachine_ExpirePoof,0xdef11c
WXP_BangSparkTrails,0xde969c
WXP_BangTrails,0xde9c8c
WXP_BangTrailsLarge,0xdedaf8
WXP_BangTrails_Many,0xdec900
WXP_BangTrails_SMALL,0xde86b0
WXP_Bangsparks,0xdeca98
WXP_BaseEmitter,0xde9ad8
WXP_BazookaTrailPack,0xded2f0
WXP_BazookaTrail_Main,0xdeea5c
WXP_BazookaTrail_Puffs,0xdeeb0c
WXP_BeamBuildup,0xded3c0
WXP_BeamStartGlo,0xdee37c
WXP_BeamStartParts,0xde90ac
WXP_BeamStartStars,0xdeb424
WXP_Bonfire,0xde8f9c
WXP_BonfireBase,0xde9ec0
WXP_BonfireBase_SmallFlames,0xde9e4c
WXP_BonfireCollision,0xdeb0b8
WXP_BonfireTall,0xdea9f8
WXP_BubbleMachExpBubb,0xdea54c
WXP_BubbleMachineExpire,0xde97a0
WXP_BubbleMesh,0xdeb628
WXP_BubblePopRing,0xdea0e4
WXP_BubbleRing,0xdeb3dc
WXP_BubbleSecondary,0xde91e8
WXP_BubbleTertiary,0xde9170
WXP_Bubbles_Small,0xdeaa34
WXP_Buffallo_OL_BaseGlow,0xdebb60
WXP_BuffaloRisingStars,0xdec19c
WXP_Buffalo_OL_BaseGlow2,0xdeebcc
WXP_Buffalo_OL_Basecloud_1,0xde8404
WXP_Buffalo_OL_Trail,0xdecbb0
WXP_ClusterCloudSmallFast,0xdeeb30
WXP_ClusterPuffTrails,0xdebacc
WXP_ClusterShockRing,0xde919c
WXP_CollectableItem,0xde7d40
WXP_Collectable_Glow,0xdedc5c
WXP_Collectable_Rays,0xdec4cc
WXP_CrateSpawnDropTrail,0xdea630
WXP_CrateSpawnDropping,0xdee69c
WXP_CrateSpawnLARGE,0xde9878
WXP_CrateSpawnLGRings,0xde7acc
WXP_DamageSmoke,0xdeee98
WXP_DamageSmokeSecond,0xde8790
WXP_Dim-Mak_Whiteout,0xdec31c
WXP_DimMak1stPoof,0xdeb3d8
WXP_DimMakGlowShine,0xde8e58
WXP_DimMakGlowTall,0xdeb570
WXP_DimMakPoofs,0xde7b9c
WXP_DimMakStars,0xde9298
WXP_DimMakTrailStars,0xde91cc
WXP_DimMak_Symbol,0xdebf30
WXP_DonkeySpritePuffHoriz,0xdeae28
WXP_DonkeySpritePuffLG,0xdea4f0
WXP_DonkeySpritePuffMid,0xde91d0
WXP_DonkeyStrikeBounce,0xde9670
WXP_EFMVFadeOutAndIn,0xdecdb8
WXP_ElectricLightningMesh,0xdec4ec
WXP_ElectricSpark_A,0xde8ec4
WXP_ElectricSpark_Glow,0xdedeb0
WXP_ElectricSpark_GlowBang,0xde9320
WXP_Electric_Sparkouts,0xdea2cc
WXP_Electrical_Sparking,0xdea91c
WXP_EplosionX_LargeRingDark,0xde9b2c
WXP_ExpiryCloud,0xdeb050
WXP_ExpiryExplosion,0xde81fc
WXP_Expl_BanBombletCloud,0xde9a10
WXP_Expl_BanBomblet_Ring,0xdecaa0
WXP_Expl_OldWom_Glasses,0xdeb2d0
WXP_Expl_OldWom_Teeth,0xde8de4
WXP_Expl_OldWom_WalkStick,0xdeadec
WXP_ExploArrow_BallCloud,0xdecee4
WXP_ExploArrow_RingDk,0xde82c4
WXP_ExploArrow_X_Ring,0xdecb20
WXP_ExploCluster,0xde9c08
WXP_ExploClusterCloud,0xde8f24
WXP_ExploClusterRing,0xdea468
WXP_ExploDrumSmallCloud,0xdeba90
WXP_ExploDrumSparksHigh,0xde9c20
WXP_ExplosionG_InnerCloud,0xdee890
WXP_ExplosionG_RingDark,0xdee66c
WXP_ExplosionG_Tail,0xdee8d8
WXP_ExplosionG_TailAnchors,0xded5e4
WXP_ExplosionHolyHG_Cloud,0xdef198
WXP_ExplosionX_Core,0xde77e0
WXP_ExplosionX_InnerCloud,0xdee090
WXP_ExplosionX_InnercloudLarge,0xdee324
WXP_ExplosionX_Large,0xdee17c
WXP_ExplosionX_Med,0xde856c
WXP_ExplosionX_Ring,0xdeabe0
WXP_ExplosionX_RingDark,0xde8b6c
WXP_ExplosionX_ShockRing,0xdeb6dc
WXP_ExplosionX_Tail,0xde87b0
WXP_ExplosionX_TailAnchors,0xdec26c
WXP_Explosion_2ndCore,0xdecb68
WXP_Explosion_BananaBomblets,0xdead4c
WXP_Explosion_Gas,0xded764
WXP_Explosion_HolyHG_Anchors,0xdea14c
WXP_Explosion_Holy_HG_Ring,0xde849c
WXP_Explosion_LambChops,0xdee814
WXP_Explosion_Lg_Gas,0xdebbd8
WXP_Explosion_Mine,0xdec618
WXP_Explosion_MineCore,0xdecf98
WXP_Explosion_MineMachine,0xde8d1c
WXP_Explosion_MineRing,0xdebea0
WXP_Explosion_MineRingBase,0xdeb718
WXP_Explosion_MineRingMid,0xdec7d0
WXP_Explosion_MineRingTop,0xdeec08
WXP_Explosion_OilDrum,0xdebeb4
WXP_Explosion_OldWoman,0xdee238
WXP_Explosion_Ring,0xde8f28
WXP_Explosion_SMALL_Ring,0xdec21c
WXP_Explosion_Sheep,0xdeb800
WXP_Explosion_SheepCloud,0xde8a18
WXP_Explosion_SheepGlow,0xde9f5c
WXP_Explosion_SheepRing,0xdea5dc
WXP_Explosion_Small,0xdee7b8
WXP_Explosion_Small_Cloud,0xdee6a0
WXP_Explosion_Small_Glow,0xdebe20
WXP_Explosion_Teleporter,0xdec9f4
WXP_FE_Bang,0xde8cd8
WXP_FE_BarrelPoison,0xde8f40
WXP_FE_BarrelSpark,0xdee4b0
WXP_FE_BigPoof,0xdec858
WXP_FE_CrashBang,0xded364
WXP_FE_CrashFire,0xdea75c
WXP_FE_CrashFireSpark,0xde7bb4
WXP_FE_CrashSparks,0xdecfd0
WXP_FE_Firework1,0xded9c4
WXP_FE_Firework2,0xded9cc
WXP_FE_Firework3,0xded9d4
WXP_FE_Firework4,0xded9dc
WXP_FE_Firework5,0xded9e0
WXP_FE_Firework6,0xded9e8
WXP_FE_Fizz,0xded968
WXP_FE_Flies,0xdee68c
WXP_FE_Ghost,0xdedf20
WXP_FE_GuageSteam,0xdea6b4
WXP_FE_Poof,0xdeb278
WXP_FE_Seagull,0xde97a8
WXP_FE_TreeFire,0xde7868
WXP_FE_TreeSmoke,0xdeb4bc
WXP_FadeCloud,0xdec41c
WXP_FastFire_Small,0xde8470
WXP_FastFire_Spread,0xdedc98
WXP_FatkinsBounceMesh,0xded420
WXP_FatkinsPuff,0xde911c
WXP_FirePContact,0xdeb400
WXP_FireP_Finale,0xde9154
WXP_FirePnchGlowTrl,0xdea830
WXP_FirePunchCloud,0xdeda5c
WXP_FirePunchFireburn,0xde9af8
WXP_FirePunchGlowShine,0xdedcec
WXP_FirePunchHit,0xded114
WXP_FirePunchHitFire,0xde92e0
WXP_FirePunchHitPoofs,0xded624
WXP_FirePunchHold,0xde7d9c
WXP_FirePunchHoldFire,0xdeb568
WXP_FirePunchPoof1,0xded8c4
WXP_FirePunchShockPoof,0xded320
WXP_FirePunchTrails,0xdea4f4
WXP_FirePunchTwinklers,0xdea70c
WXP_FirePunchWhiteout,0xdedb18
WXP_FireTests,0xdea0e8
WXP_FirepunchGlowCont,0xdec0d0
WXP_FirepunchHeatGlow,0xde8b1c
WXP_FirepunchSprite,0xdec458
WXP_Fish,0xdeda38
WXP_Fish_Shoal,0xde9678
WXP_FlowStandard,0xded3dc
WXP_FuseGlow,0xdecfa8
WXP_FuseLarge,0xdecadc
WXP_FuseSmall,0xdecdb4
WXP_Fuse_A_Large,0xded63c
WXP_Fuse_Arcsparks,0xde7794
WXP_GasCloud,0xdeae58
WXP_GasCloudDelayed,0xdeb95c
WXP_GasExplFade,0xde8fa0
WXP_GirderPlacePoof,0xdea990
WXP_GirderPlaceSparkles,0xdee854
WXP_GirderPlacement,0xdeb76c
WXP_HealtCratePU_Reds,0xdeec9c
WXP_HealthPU_Glow,0xdeadf0
WXP_HealthPU_Poof,0xdeb598
WXP_HealthPU_Poof2,0xdeb848
WXP_HealthPU_RearGlo,0xdeb77c
WXP_HealthPU_Risers,0xdedfcc
WXP_HealthPU_Risers2,0xde9648
WXP_HealthPU_Sparklies,0xdec54c
WXP_HealthPickup,0xdea0ec
WXP_HeatGlow,0xdebfe4
WXP_HolyHGCrucifixes,0xdeadcc
WXP_HolyHGLargeCloud,0xde7ed8
WXP_HolyHG_Glow,0xde8078
WXP_HolyHG_Hold,0xdeb668
WXP_HolyHG_TrailSmoke,0xdec45c
WXP_HolyHG_Trails,0xdeb194
WXP_Holy_HG_CrossSprayB,0xdecdc8
WXP_Holy_HG_Explosion,0xde7e78
WXP_Holy_HG_Rays,0xdeb80c
WXP_Holy_HG_RiseCrosses,0xde8a70
WXP_Holy_HG_RiseGlow,0xde7870
WXP_Holy_HG_Smoke,0xdeaf5c
WXP_Holy_HG_TrailCrosses,0xdeb428
WXP_HomingMissileGlow,0xdec2e4
WXP_HomingMissileSmoke,0xde78a0
WXP_HomingMissileTrail,0xde8a34
WXP_IcarusBuildGlow,0xdee858
WXP_IcarusPickupGlow,0xdee0e0
WXP_IcarusPoofOut,0xdeb4c0
WXP_IcarusPotion,0xdee4b8
WXP_IcarusPotionSmoke,0xdee1dc
WXP_IcarusPotionTwinkles,0xdeb314
WXP_IcarusTransform,0xdeabf4
WXP_IcarusTwinklies,0xde8c18
WXP_IcarusTwinkliesGvty,0xdeab68
WXP_JetPackFlames,0xded644
WXP_JetPackStartBase,0xdec554
WXP_JetPackStartPlume,0xde9120
WXP_JetPackTakeOff,0xdebcdc
WXP_JetpackFire,0xde96a0
WXP_JetpackPuffs,0xde8ed0
WXP_JetpackStartRing,0xdee63c
WXP_LG_GasCloud,0xde8ba4
WXP_LG_Gas_Bomblets,0xdea7ec
WXP_LG_Gas_DelayCloud,0xdec914
WXP_LG_Gas_DkRing,0xdebe34
WXP_LG_Gas_FlashInside,0xded518
WXP_LG_Gas_LtRing,0xdebe3c
WXP_LG_Gas_MainCloud,0xdee464
WXP_LG_Gas_SmallPuffs,0xde8228
WXP_LOWGWhiteout,0xded2ac
WXP_LOWG_ShockRing,0xde95f0
WXP_LandMineUpShot,0xdeafd0
WXP_LightningGlow,0xded560
WXP_LowG_Crate_Fountain,0xde8af8
WXP_LowG_Swap_Trails,0xdeb0f0
WXP_LowGravCrate,0xde92e8
WXP_MagicFlame,0xdeda60
WXP_MeshBang,0xde91a0
WXP_MeshBang_HotCoreLarge,0xde9018
WXP_MeshBang_Outer,0xde9488
WXP_MeshLightning,0xde83b4
WXP_MeshRays,0xde9ca4
WXP_MeshWhisp,0xdec080
WXP_MineDud,0xde97ac
WXP_MineDudPoof,0xdebf2c
WXP_MineMExpl_BangCloud,0xdec3ac
WXP_MineMExpl_ShockRing,0xdeb89c
WXP_MineMachGlow,0xdedfa0
WXP_MineMachPoofOut,0xdee260
WXP_MineMachPoofUP,0xdeabc0
WXP_MineMachineShot,0xdead94
WXP_MineThrowerTrails,0xdee934
WXP_NailTailPoof1,0xde7a50
WXP_NailTailPoof2,0xde7a98
WXP_Napalm,0xdee1f4
WXP_NapalmMine_Bomblets,0xde84dc
WXP_NapalmMine_Cloud,0xde7b14
WXP_NapalmMine_CloudSmall,0xde7ac8
WXP_Napalm_Old,0xded648
WXP_NijaLandHit,0xdeb920
WXP_NijaLandHitMid,0xde9bb4
WXP_NinjaRopeContact,0xde8958
WXP_OilDrumPlumeBase,0xded96c
WXP_OilDrumPlumeRise,0xded45c
WXP_OilLamp,0xded7c0
WXP_OilLampFlame,0xdebd20
WXP_OildrumFireExp,0xde8380
WXP_OildrumPlume,0xde96b8
WXP_OildrumPlumeTrail,0xdee270
WXP_OldLadyFlies,0xdef01c
WXP_OldLadyStink,0xde7e2c
WXP_ParachuteTrails,0xdee3f4
WXP_PetrolBomb,0xde7dc8
WXP_PetrolBombFlameSFX,0xdec560
WXP_PetrolBombFlames,0xdee1cc
WXP_PickupFX,0xdeef28
WXP_PickupGlow,0xdeaaf0
WXP_PickupSparklieAfter,0xde9dac
WXP_PickupSparklies,0xdec4d8
WXP_Pickup_poof,0xdeaf60
WXP_PlaceholderEmitter,0xdea504
WXP_PlaneWingTrails,0xde9aec
WXP_PlasmaBomb,0xdec188
WXP_PlasmaGlow,0xde8664
WXP_PlasmaMesh,0xdee938
WXP_PlasmaStar,0xdebfcc
WXP_PlasmaStarHack,0xde8ff4
WXP_Player_Land_Poof,0xde9820
WXP_PoisonArrowGasCloud,0xdeebd0
WXP_PoisonArrowPuffOut,0xdebc30
WXP_PoofLargeSlow,0xdef060
WXP_Poof_Large,0xdec2e8
WXP_Poof_SmallFast,0xdec760
WXP_Poof_VFast,0xdedb98
WXP_Poof_VLarge,0xde7554
WXP_Prod,0xde9134
WXP_ProdPoof,0xde8474
WXP_QuestionMarks,0xdeb44c
WXP_RainFall,0xded174
WXP_RainfallBG,0xdeba5c
WXP_ScouserBurstBang,0xde9970
WXP_ScouserFirstFlash,0xdebf34
WXP_ScouserPopPoof,0xde7aa4
WXP_ScouserTransform,0xdeb774
WXP_ScouserXform,0xdec2b4
WXP_ScouserXformGVTY,0xdec9f8
WXP_Scouser_Burst,0xdece88
WXP_Scouser_BurstTrails_2,0xde9ca8
WXP_Scouser_Burst_Trails,0xde77cc
WXP_Scouser_Inflate,0xdea5d4
WXP_Scouser_Pieces_Y,0xde9138
WXP_Scouser_Pieces_Y2,0xdeb84c
WXP_SentryCoolDown,0xde9efc
WXP_SentryHitPuff,0xdeeb50
WXP_SentryHitSpark,0xde913c
WXP_Sentry_BarrelFlare,0xdeeda0
WXP_SheepBouncePoof,0xde7ddc
WXP_ShockPoofMesh,0xded970
WXP_Shockwave,0xde85ec
WXP_ShockwaveFast,0xde879c
WXP_Shockwavework_2,0xdee3b0
WXP_ShotGunHitTrails,0xde7f14
WXP_ShotgunBlast,0xde9ec4
WXP_ShotgunBlastHit,0xde8a3c
WXP_ShotgunBlastHitTrails,0xdebb4c
WXP_ShotgunFire,0xde9fa0
WXP_ShotgunHit,0xdeae60
WXP_Skulls_GasCloud,0xdedc18
WXP_SmallFire,0xde7f54
WXP_SmallFlameSmoke,0xde75cc
WXP_SmallFlames,0xdebecc
WXP_SmallGlow,0xdeb7fc
WXP_SmokePlumeTests,0xded14c
WXP_Smoke_GentlePoison,0xde787c
WXP_Smoke_GroundFog,0xde863c
WXP_Smoke_OilyFire,0xdeb398
WXP_Smoke_SteamyThick,0xde992c
WXP_Smoke_ThickBaseNormal,0xded4b4
WXP_Smoke_ThinBase_Light,0xdec460
WXP_Sneeze,0xde8b58
WXP_SparkStars_Fuse,0xdeea60
WXP_SparkStars_Medium,0xdea7f4
WXP_SparkStars_Small,0xdeeab0
WXP_SplashHighFalloff,0xde9724
WXP_SplashLargeHigh,0xdead24
WXP_SplashLargeSprayDrops,0xdec1a0
WXP_SplashMesh,0xdead10
WXP_SplashMeshLarge,0xdedd20
WXP_SplashMeshLargeSound,0xdeae18
WXP_Splash_First,0xdeae24
WXP_Splash_PoofRing,0xdecb9c
WXP_Splash_Second,0xde7c7c
WXP_Splash_Third,0xdee590
WXP_StarB_ManyGlows,0xded694
WXP_StarBurstRocketFlames,0xde7c28
WXP_StarburstEXPCloud,0xdeccd4
WXP_StarburstEXPGlowBang1,0xde9144
WXP_StarburstExpCloudA,0xdea0f0
WXP_StarburstExpiryGlow,0xde8c1c
WXP_StarburstExplosion,0xded838
WXP_StarburstGlowBangs,0xded3e0
WXP_StarburstManyFlashes,0xdea55c
WXP_StarburstRocketGlow,0xde94e4
WXP_StarburstTrailsA,0xdea46c
WXP_StarburstTrailsB,0xdea474
WXP_Starburst_Lighter_flames,0xdea390
WXP_StormCloud,0xdea910
WXP_StormCloud_High,0xde94a0
WXP_StormCloud_Under,0xdeeb5c
WXP_StormClouds,0xde8410
WXP_StormDarken,0xdec438
WXP_TelePSpiralUP,0xded7c8
WXP_TeleP_ExploGlow,0xdeeb68
WXP_TeleP_ExploSpark,0xdec854
WXP_TelePad,0xdee290
WXP_TelePadGlow2,0xdee400
WXP_TelePad_RiseTwinkles,0xde99bc
WXP_TelePad_TwinkleMid,0xde9cac
WXP_TeleRingGlow,0xdedfdc
WXP_TeleRingsUP,0xdea808
WXP_TelepadGlow,0xdebbc0
WXP_TelepadSpiralBase,0xdedfe0
WXP_Teleport,0xde7c90
WXP_TeleportBaseGlow,0xdee93c
WXP_TeleportBaseGlow1,0xdeed84
WXP_TeleportLightning,0xdeee78
WXP_TeleportMesh,0xde86e0
WXP_TeleportPlume,0xdef120
WXP_TeleportPlume2,0xdec388
WXP_TeleportRising,0xde89a0
WXP_TeleportWhiteout,0xde91d4
WXP_TestTrail_Launcher,0xdea690
WXP_TestTrail_Walker,0xdecbd8
WXP_TimePieceGlow_Rays,0xdeab90
WXP_TimePieces,0xded390
WXP_TimePiecesGlow_Main,0xde8a40
WXP_TimeShip_PlumeTrail,0xde9174
WXP_TreasTwinklies,0xdee180
WXP_TreasureGlow,0xde8290
WXP_TreasureStarGlows,0xdee818
WXP_TreasureTwinkle,0xdee940
WXP_Tumbleweed,0xdeead8
WXP_UltilityPickup,0xdea580
WXP_UnderWater2ndBurst,0xdecdd0
WXP_UnderWaterBubbles,0xdef09c
WXP_UnderWaterBurst,0xdeb810
WXP_UnderWaterExplosion,0xded2bc
WXP_UnderwaterBubblerise,0xde7b18
WXP_UnderwaterShock,0xde926c
WXP_UnderwaterSingleBurst,0xde8418
WXP_UtilPUTrail,0xdeb2d4
WXP_UtilityPU_Glowy,0xdedc2c
WXP_UtilityPU_PoofUP,0xdea640
WXP_UtilityPU_Shower,0xde9ec8
WXP_UtlilityPUPoofOut,0xde9c1c
WXP_Vomit_Fluid,0xded334
WXP_WadeRipples,0xde8de8
WXP_WarmupAlert,0xdebfd0
WXP_WarpGSputtStart,0xde94e8
WXP_WarpGateEndFlash,0xde9f6c
WXP_WarpGateGlow_A,0xde94c4
WXP_WarpGateMesh,0xdeb678
WXP_WarpGate_Raystars,0xde99d8
WXP_WarpgateScreenFlash,0xdeac60
WXP_Warpgate_Rayouts,0xde8150
WXP_WaterDeathPlumer,0xde8bc8
WXP_WaterLargeSplash,0xdec768
WXP_WaterPillar,0xde8f08
WXP_WaterPlumeFallout,0xde75e4
WXP_WaterSmallSplash,0xded6e0
WXP_WaterSplash,0xdec10c
WXP_WaterSplashBaseHoriz,0xdee2fc
WXP_WaterSplashBaseHorizLate,0xde9f14
WXP_WaterSplashLGWhiteout,0xded768
WXP_WaterSplashLGWhitespray,0xdeb5e4
WXP_WaterSplashLG_BaseCloud,0xde74e4
WXP_WaterSplashLG_BaseCloudLag,0xded564
WXP_WaterSplashLG_FinalRing,0xded3e4
WXP_WatrSplshLgHghSpray,0xdeaa24
WXP_WeaponPUGlowTwinkles,0xdec290
WXP_WeaponPU_Glow,0xde8a78
WXP_WeaponPU_Poof,0xde9758
WXP_WeaponPU_SpShower,0xdeb064
WXP_WeaponPU_SparklieUp,0xded480
WXP_WeaponPU_Sparklies,0xdec650
WXP_WeaponPickup,0xdec9fc
WXP_Wep_Buffalo_OL,0xdedc78
WXP_Wep_DimMak,0xde9a2c
WXP_Wep_Donkey,0xdedd6c
WXP_Wep_Fatkins,0xde9190
WXP_Wep_Flood,0xdeb7d0
WXP_Wep_MineDudEffect,0xdee954
WXP_Wep_NailTail,0xdeb240
WXP_Wep_OldLady,0xde93e8
WXP_Wep_Sentry_CoolDown,0xdec5b8
WXP_Wep_Sentry_Destroyed,0xde9198
WXP_Wep_Sentry_Fire,0xde9d54
WXP_Wep_Sentry_Hit,0xdeb4d4
WXP_Wep_Sentry_Warmup,0xdea904
WXP_Wep_StarburstLighter,0xdeaa48
WXP_Wep_StarburstRocket,0xdeb2d8
WXP_WesternDust,0xdecd10
WXP_WesternDust_Orig,0xde7f1c
WXP_WhackFXGlow,0xdeb960
WXP_WhackPoof,0xde79a0
WXP_WhackPoof2,0xdedc48
WXP_WhackRays,0xdeb894
WXP_WhackSprite,0xde96bc
WXP_Whackeffect,0xdeeb90
WXP_WhiteoutFlash,0xdea7b4
WXP_WhiteoutLARGE,0xdec030
WXP_WhiteoutflashLarge,0xdeb298
WXP_WobbleRing,0xdeafe0
WXP_WormDrownPopSplash,0xdeaa60
WXP_WormJumpSplash,0xdeca0c
WXP_WormJumpSplashMesh,0xdecba0
WXP_WormJumpSplashPtcles,0xded88c
WXP_WormLandWhiteout,0xde74e8
WXP_WormPopSplashMesh,0xde7ee4
WXP_WormPopSplashPoof,0xdebdf8
WXP_WormPopSplashTrails,0xdecefc
WXP_WormPopSplashTrails2,0xdee944
WXP_WormThinking,0xde99e0
WXP_Worm_Hop_Poof,0xded264
WXP_Worm_LandPoof2,0xdec48c
WXP_Worm_Land_Poof,0xdec698
WXP_ZimmerTrails,0xdeb710
WXP__LowG_FountainSwap,0xdeceb8
WXTEMP.CameraAdjust,0xde8250
WXWorm.AftertouchDelta,0xde7944
WXWorm.AftertouchStrength,0xdee860
WXWorm.BackflipDistance,0xdece54
WXWorm.BackflipHeight,0xde8450
WXWorm.ForwardFlipDistance,0xde75d4
WXWorm.ForwardFlipHeight,0xde7d50
WXWorm.JetpackLR,0xdeae88
WXWorm.JetpackThrust,0xdeb910
WXWorm.JumpDistance,0xdea294
WXWorm.JumpHeight,0xdee110
WXWorm.ParachuteLR,0xde7e48
WXWorm.ParachuteUD,0xdee950
WXWorm.SlideAngle_Default,0xdeb350
WXWorm.SlideAngle_Slippy,0xde8c64
WXWorm.SlideFriction_Default,0xde8590
WXWorm.SlideFriction_Slippy,0xdec3e4
WXWorm.StartSlideVel_Default,0xdebc94
WXWorm.StartSlideVel_Slippy,0xdecc64
WXWorm.StopSlideVel_Default,0xde7ed0
WXWorm.StopSlideVel_Slippy,0xde7964
WXWorm.VerticalJumpHeight,0xde9498
Waiting10,0xdeb9c0
Waiting5,0xdea398
Water.ARABIAN.DAY,0xde84e8
Water.ARABIAN.EVENING,0xded25c
Water.ARABIAN.NIGHT,0xdeed54
Water.BUILDING.DAY,0xde93a4
Water.BUILDING.EVENING,0xde98dc
Water.BUILDING.NIGHT,0xdee010
Water.CAMELOT.DAY,0xdee0e4
Water.CAMELOT.EVENING,0xdec75c
Water.CAMELOT.NIGHT,0xdece50
Water.CentreColour,0xdecf08
Water.Density,0xdeb1e4
Water.Direction,0xdec338
Water.ExpiryDepth,0xdec274
Water.InnerColour,0xdea0c8
Water.Level,0xdeafb0
Water.MiddleColour,0xdee488
Water.OuterColour,0xde97c8
Water.PREHISTORIC.DAY,0xde78e4
Water.PREHISTORIC.EVENING,0xdeee5c
Water.PREHISTORIC.NIGHT,0xdedbd0
Water.RimColour,0xdeecc8
Water.RiseAmount,0xde965c
Water.RiseSpeed.Current,0xdeb010
Water.RiseSpeed.Fast,0xdeae90
Water.RiseSpeed.Graphic,0xdeb694
Water.RiseSpeed.Medium,0xdeec34
Water.RiseSpeed.Slow,0xdeb99c
Water.Speed,0xded290
Water.SwapBlends,0xdecc10
Water.TweakName,0xde8854
Water.WILDWEST.DAY,0xdeb9e4
Water.WILDWEST.EVENING,0xde9a5c
Water.WILDWEST.NIGHT,0xdee698
Weapon.Default.PostLaunchDelay,0xded9e4
Weapon.Firepunch.GravityMultiplier,0xdee808
Weapon.Firepunch.MinVelocity,0xdea268
Weapon.Firepunch.Velocity,0xdec27c
Weapon.Girder.MaxDistance,0xdeb7d4
Weapon.GraphicalLaunchLocation,0xde9ff8
Weapon.GraphicalLaunchOffset,0xdea0d0
Weapon.MaxAimAngle,0xded794
Weapon.Melee.Accuracy,0xde7824
Weapon.Melee.Accuracy.MinAngle,0xded9d8
Weapon.Melee.Accuracy.SlowDown,0xde9128
Weapon.Melee.Accuracy.SlowDownTime,0xdeae20
Weapon.Melee.AccuracyBarActive,0xde8a14
Weapon.Melee.AccuracyBarSpeed,0xde89d0
Weapon.Melee.TargetInRange,0xdebb5c
Weapon.MinAimAngle,0xdeeb94
Weapon.Redbull.FlapVelocity,0xded628
Weapon.Redbull.MinFlapVelocity,0xdec564
Weapon.Redbull.MinTime,0xdedd18
Weapon.Redbull.TimeLength,0xde82a0
WeaponFactoryAirstrikeCost,0xdeca50
WeaponFactoryLaunchedCost,0xdeb110
WeaponFactoryThrownCost,0xde9610
WeaponFired10,0xde9780
WeaponPanel.AllowOpen,0xdee2bc
WeaponPanel.Open,0xdeadb8
WeaponsPanel.WormNotJumping,0xde771c
WeaponsPanel.WormNotOnMoveUtil,0xdeeff0
Wind.Cap,0xde7b40
Wind.Direction,0xdee9b8
Wind.MaxSpeed,0xde9e14
Wind.Mode,0xdec568
Wind.Speed,0xdec490
Worm.ActorName,0xdec994
Worm.AimMouseLR.Sensitivity,0xdeefa8
Worm.AimMouseUD.Sensitivity,0xde8f64
Worm.Blink,0xde9d2c
Worm.BounceMultiplier,0xdeaa08
Worm.BounceMultiplierDefault,0xde8614
Worm.CollidedID,0xdeb3d0
Worm.Collision.ZOffset,0xde9290
Worm.CreepAnimSpeedScale,0xdec798
Worm.Data00,0xde8180
Worm.Data01,0xde8184
Worm.Data02,0xde8188
Worm.Data03,0xde818c
Worm.Data04,0xde8190
Worm.Data05,0xde8194
Worm.Data06,0xde819c
Worm.Data07,0xde81a0
Worm.Data08,0xde81a4
Worm.Data09,0xde81a8
Worm.Data10,0xde81c0
Worm.Data11,0xde81c4
Worm.Data12,0xde81c8
Worm.Data13,0xde81cc
Worm.Data14,0xde81d0
Worm.Data15,0xde81d4
Worm.Data16,0xde81d8
Worm.Data17,0xde81dc
Worm.DeathImpulseMagnitude,0xded994
Worm.DeathImpulseRadius,0xdeae14
Worm.DeathLandDamageRadius,0xded4e0
Worm.DeathWormDamageMagnitude,0xdedd98
Worm.DeathWormDamageRadius,0xdee88c
Worm.DisableMovementRef,0xdee4d8
Worm.Drown.HeightOffset,0xded75c
Worm.EyeLevelOffset,0xdee894
Worm.FallDamageRatio,0xdef07c
Worm.Gfx.AftertouchSmooth,0xde9d20
Worm.Hop.Velocity,0xde7fa4
Worm.HopTest.Front,0xdebc18
Worm.HopTest.Height,0xdecbd4
Worm.IgnoreCollisionID,0xded490
Worm.Jump.Backflip,0xded280
Worm.Jump.Backward,0xdeac90
Worm.Jump.Forward,0xdedf94
Worm.Jump.Upward,0xde7dd4
Worm.JumpAftertouch.Multiplier,0xde7648
Worm.Light.Ambient,0xdee5d8
Worm.Light.Diffuse,0xde9dd4
Worm.MaxSlopeAngleRadians,0xdecf8c
Worm.MaxSlopeBlastLandAngRads,0xdec6cc
Worm.MaxSlopeJumpLandAngRads,0xded4e4
Worm.Poison.Default,0xde791c
Worm.Scale,0xde8c98
Worm.ScriptAnim,0xde84f4
Worm.ScriptSpeech,0xdeb060
Worm.ShowHealth,0xde7e60
Worm.ShowName,0xdeed98
Worm.SlideStopVel,0xdeb230
Worm.SlideStopVelDefault,0xde9a50
Worm.StepUpHeight,0xdec194
